ID	RawCoord1	RawCoord2	RawCoord3	RawCoord4	RawCoord5	RawCoord6	RawCoord7	RawCoord8	RawCoord9	RawCoord10	RawCoord11	RawCoord12	RawCoord13	RawCoord14	RawCoord15	RawCoord16	RawCoord17	RawCoord18	RawCoord19	RawCoord20	RawCoord21	RawCoord22	RawCoord23	RawCoord24	RawCoord25	RawCoord26	RawCoord27	RawCoord28	RawCoord29	RawCoord30	RawCoord31	RawCoord32	RawCoord33	RawCoord34	RawCoord35	RawCoord36	RawCoord37	RawCoord38																										
FG_KL10_L	2.98443	12.06082	2.75368	6.49192	6.46115	4.07668	8.36873	3.89207	8.75332	4.67664	7.69185	4.89201	7.33802	5.61505	6.06117	7.9226	9.46097	9.13792	11.56854	7.95337	13.13768	9.66096	14.96834	8.66102	13.42997	6.53807	12.72232	5.53813	14.46068	6.76883	18.7835	8.19951	18.19892	9.59943	16.44518	11.15318	13.4915	12.06082																										
FG_KL10_R	16.02982	12.86077	17.09129	7.52263	13.15306	5.092	11.46086	4.66126	11.03011	5.24584	11.90698	5.64581	12.15312	6.46115	13.36843	8.89178	9.7225	9.98402	7.86107	8.6764	6.19963	10.29169	4.55357	9.12253	6.26116	7.06112	6.95343	6.07656	5.15354	7.35341	1.01532	8.55334	1.44606	9.9071	3.1075	11.55316	5.78427	12.6454																										
FG_KL11_L	2.9229	13.64534	2.30755	8.09182	5.44583	5.47659	7.35341	5.12277	7.67646	5.76888	6.79959	6.18424	6.56884	6.83036	5.55351	9.26099	9.43021	10.13786	10.59937	8.69179	12.47618	10.43015	14.38376	9.10715	12.58387	7.15342	11.73776	6.30731	13.78379	7.19957	17.61434	8.18413	17.47588	9.89172	15.92213	11.52239	13.32228	12.67617																										
FG_KL11_R	17.21436	12.86077	17.35281	7.2611	13.52227	5.01508	11.73776	4.70741	11.4147	5.29199	12.27619	5.70735	12.49156	6.35347	13.84533	8.79947	10.13786	10.01479	8.63025	8.63025	7.04573	10.49168	4.98432	9.36867	6.58422	7.23034	7.35341	6.30731	5.44583	7.41494	1.92296	8.73794	2.10756	10.33784	3.81515	11.93775	6.56884	12.84539																										
FG_KL12_L	3.81515	13.3992	2.72291	8.3995	5.58428	5.53813	7.46109	5.092	7.75338	5.72273	6.90728	6.21501	6.75344	6.86113	5.95349	9.32252	9.76865	9.84557	10.98396	8.21489	13.06076	9.8148	14.7222	8.06106	12.52233	6.46115	11.58392	5.79965	13.62996	6.38423	18.04508	7.41494	17.70664	8.98408	16.27596	10.78397	13.55304	12.13774																										
FG_KL12_R	16.24519	11.21472	16.62978	5.90734	12.66078	3.52286	10.90704	3.36903	10.6609	3.95361	11.44547	4.3382	11.70699	5.04585	12.96846	7.30725	9.36867	8.53795	7.87645	7.15342	6.15348	9.16868	4.27667	7.738	6.07656	5.78427	6.84574	4.95355	5.04585	5.90734	1.12301	7.9226	1.7845	9.26099	3.36903	10.69167	6.19963	11.58392																										
FG_KL13_L	2.66138	10.79936	2.69214	5.53813	5.96887	3.18442	7.70723	2.87675	8.06106	3.47671	7.21495	3.81515	6.92266	4.5228	5.78427	6.84574	9.10715	7.76877	10.93781	6.43038	12.63002	8.06106	14.56836	6.90728	12.84539	4.89201	12.01467	4.13821	14.01455	5.01508	17.99893	6.58422	17.50665	7.89184	15.90675	9.35329	12.86077	10.44553																										
FG_KL14_L	2.04603	12.16851	2.10756	6.46115	5.96887	4.21513	7.75338	4.1536	8.16874	4.92278	7.10727	5.24584	6.79959	5.87657	5.43044	8.09182	8.93793	9.41482	10.98396	8.38411	12.50695	9.9994	14.59913	9.07638	12.92231	7.03035	12.12235	5.98426	14.19915	7.23034	18.3066	8.76871	17.81433	10.09171	15.81444	11.69161	12.84539	12.43003																										
FG_KL14_R	15.90675	12.75309	17.04514	7.01496	13.22998	4.19975	11.46086	3.69208	11.03011	4.29205	11.90698	4.76894	12.04544	5.50736	13.09153	8.09182	9.32252	8.6764	7.52263	7.27649	5.79965	8.6764	4.03053	7.33802	5.86119	5.67658	6.90728	4.84586	4.83048	5.72273	0.67688	6.63037	0.90763	7.96875	2.38447	9.76865	4.98432	10.90704																										
FG_KL15_L	1.61528	10.13786	2.24602	4.67664	6.24578	2.8306	7.99952	2.81521	8.24566	3.53825	7.30725	3.72285	6.87651	4.29205	5.30737	6.5073	8.90716	8.07644	10.72244	6.90728	12.24542	8.9687	14.27607	7.96875	12.75309	5.78427	12.13774	4.81509	13.64534	5.93811	18.04508	8.32258	17.38358	9.52251	15.42985	10.90704	12.47618	11.44547																										
FG_KL15_R	17.02976	12.50695	17.73741	7.03035	14.13762	4.19975	12.53771	3.81515	12.16851	4.30743	12.92231	4.76894	13.1223	5.50736	14.13762	8.07644	10.03017	8.78409	8.70717	7.23034	6.72267	8.81486	5.10739	7.47648	7.12265	5.59966	8.09182	4.89201	6.16886	5.61505	1.58452	6.90728	1.95373	8.12259	3.39979	9.70711	5.8458	11.09165																										
FG_KL16_L	3.84592	12.96846	2.79983	7.56878	6.16886	5.13815	8.03029	4.76894	8.33796	5.41506	7.39956	5.92272	7.10727	6.5996	6.01502	8.89178	9.59943	9.78403	11.35317	8.35335	13.15306	9.96864	14.98372	8.84563	13.13768	7.01496	12.43003	6.07656	14.32222	7.15342	17.99893	8.09182	17.5528	9.56866	16.02982	10.99934	13.90686	12.13774																										
FG_KL16_R	15.33755	13.18383	16.53748	7.78415	12.87616	5.49198	11.06088	5.21507	10.72244	5.83042	11.72238	6.35347	11.93775	6.92266	13.19921	9.21483	9.70711	10.384	7.84568	9.12253	6.18424	10.73782	4.44589	9.76865	6.01502	7.87645	6.66114	6.96881	4.96893	8.09182	1.55375	9.36867	2.01526	10.70705	3.70747	12.0762	5.81504	12.96846																										
FG_KL18_L	2.98443	13.38382	2.12295	7.78415	5.36891	5.03047	7.39956	4.5228	7.95337	5.24584	6.92266	5.5689	6.58422	6.33808	5.64581	8.79947	9.49174	9.61481	11.10703	8.19951	13.1223	9.76865	14.84527	8.3995	12.99923	6.49192	12.10697	5.6612	14.09147	6.52269	18.19892	7.33802	17.95278	9.07638	16.35287	10.81474	14.09147	11.96852																										
FG_KL18_R	17.53742	11.73776	17.90663	5.87657	14.35299	3.47671	12.38388	3.06135	11.84545	3.6767	12.86077	3.99976	13.13768	4.83048	14.29146	7.27649	10.58398	8.3072	8.79947	6.96881	6.83036	8.69179	5.12277	7.44571	6.72267	5.49198	7.56878	4.58434	5.73812	5.59966	1.61528	7.1688	2.12295	8.41488	3.83054	10.01479	6.19963	11.06088																										
FG_KL20_R	15.69137	13.15306	16.33749	7.18419	12.5531	4.59972	10.81474	4.29205	10.41476	4.95355	11.24548	5.32276	11.46086	6.04579	12.6454	8.66102	8.78409	9.8148	7.18419	8.46103	5.59966	10.12247	3.81515	8.98408	5.52275	6.83036	6.36885	5.90734	4.44589	6.99958	0.43074	8.56872	0.95378	9.83018	2.52292	11.49162	5.23045	12.56848																										
FG_KL22_L	2.98443	13.78379	1.72297	8.46103	4.67664	5.92272	6.58422	5.44583	7.03035	6.10733	6.04579	6.47653	5.83042	7.18419	4.84586	9.63019	8.87639	10.36861	9.9994	8.83024	11.87622	10.43015	13.66073	9.07638	11.75315	7.33802	10.99934	6.33808	12.83001	7.32264	16.75285	8.3995	16.41441	9.84557	15.10679	11.49162	12.53771	12.83001																										
FG_KL22_R	15.9529	12.29158	15.98366	6.72267	12.70694	4.59972	10.87627	4.27667	10.43015	4.83048	11.29163	5.15354	11.55316	5.87657	12.7377	8.27643	9.32252	9.43021	7.47648	8.06106	5.89195	9.7225	4.03053	8.73794	5.6612	6.73806	6.39962	5.69197	4.69203	6.84574	1.09224	8.38411	1.47683	9.61481	2.95367	11.12241	5.44583	12.19927																										
FG_KL26_L	2.75368	12.90692	2.75368	7.35341	6.35347	4.9997	8.19951	4.83048	8.53795	5.52275	7.67646	5.78427	7.30725	6.49192	6.13809	8.90716	9.76865	10.16862	11.27625	8.81486	12.98384	10.67629	15.04526	9.44559	13.09153	7.41494	12.56848	6.43038	14.5376	7.55339	18.3066	8.93793	17.82971	10.59937	16.38364	12.16851	13.61457	13.10691																										
FG_KL26_R	16.92207	13.04538	17.78356	7.44571	14.56836	4.36897	12.92231	3.73824	12.52233	4.27667	13.10691	4.81509	13.33767	5.53813	14.01455	8.26104	10.18401	8.72256	8.86101	7.06112	6.79959	8.50718	5.19969	6.9842	7.41494	5.33814	8.19951	4.5228	6.16886	5.35352	1.93834	6.06117	2.24602	7.49186	3.41518	9.29175	5.81504	10.73782																										
FG_KL27_L	3.1075	12.5531	2.50754	6.66114	6.13809	4.26128	7.87645	3.95361	8.07644	4.70741	7.33802	5.03047	7.04573	5.7535	5.90734	8.10721	9.61481	9.061	11.30702	7.6457	13.10691	9.35329	15.04526	8.03029	13.01461	5.93811	12.23004	5.19969	14.12224	6.03041	18.122	7.2611	17.92201	8.89178	16.29134	10.63014	13.3992	11.73776																										
FG_KL27_R	15.9529	11.90698	17.75279	6.09194	14.32222	3.18442	12.67617	2.55369	12.26081	3.12289	12.99923	3.55363	13.1223	4.35358	13.92225	7.06112	10.03017	7.43032	8.5841	5.81504	6.63037	7.27649	4.98432	5.72273	7.21495	3.93822	8.06106	3.27672	6.13809	3.89207	2.13833	4.67664	2.2614	6.30731	3.35364	8.03029	5.89195	9.55328																										
FG_KL28_L	3.1075	12.78385	3.32288	7.04573	7.0765	4.9997	8.9687	4.83048	9.2456	5.61505	8.27643	5.73812	7.84568	6.46115	6.61499	8.66102	10.16862	9.93787	11.86083	8.66102	13.61457	10.52245	15.58369	9.30714	13.72226	7.24572	12.92231	6.35347	14.89142	7.58416	18.6912	8.99946	18.26045	10.55322	16.72208	12.0762	13.75303	13.02999																										
FG_KL28_R	16.33749	13.07614	16.18365	7.39956	12.58387	4.93816	10.64552	4.73818	10.44553	5.35352	11.26087	5.78427	11.53777	6.49192	12.83001	8.76871	9.29175	9.93787	7.61493	8.59949	5.86119	10.4763	3.95361	9.19945	5.83042	7.18419	6.49192	6.24578	4.64587	7.46109	1.09224	8.83024	1.47683	10.33784	2.87675	11.90698	5.61505	12.95307																										
FG_KL29_L	2.99982	13.01461	2.33832	6.95343	5.63043	4.78433	7.47648	4.41512	7.96875	5.092	7.09188	5.50736	6.83036	6.15348	5.6612	8.64564	9.44559	9.43021	11.1378	7.99952	12.84539	9.56866	14.39914	8.15336	12.76847	6.33808	12.19927	5.47659	13.81456	6.27655	17.98355	7.41494	17.6451	8.87639	16.02982	10.73782	13.41459	12.10697																										
FG_KL37_L	4.21513	12.50695	3.36903	7.36879	6.64576	5.01508	8.43027	4.67664	8.78409	5.27661	7.89184	5.6612	7.61493	6.27655	6.5073	8.46103	9.96864	9.50712	11.63008	8.21489	13.22998	9.7225	14.87604	8.50718	13.42997	6.96881	12.61463	5.96887	14.26069	6.93805	17.89124	8.26104	17.3682	9.67635	15.90675	11.09165	13.44535	12.10697																										
FG_KL38_L	3.1075	12.75309	2.1691	7.04573	5.6612	4.61511	7.50724	4.36897	7.81492	5.1843	6.89189	5.43044	6.58422	6.10733	5.39968	8.50718	8.84563	9.58404	10.4763	8.27643	12.12235	9.9994	14.07609	8.87639	12.33773	6.86113	11.90698	5.89195	13.53766	6.95343	17.81433	8.4918	17.53742	9.98402	15.87598	11.53777	12.81462	12.56848																										
FG_KL38_R	15.30678	12.52233	16.73747	6.90728	13.29152	4.03053	11.56854	3.47671	11.26087	4.13821	11.96852	4.44589	12.13774	5.29199	13.06076	7.93799	9.47636	8.61487	8.04567	7.01496	6.26116	8.5841	4.46127	7.21495	6.3227	5.41506	6.9842	4.55357	5.23045	5.39968	0.86148	6.36885	1.07685	7.9226	2.41524	9.66096	5.04585	11.01473																										
FG_KL39_R	16.92207	11.53777	17.16821	6.16886	13.72226	3.90746	12.13774	3.63055	11.70699	4.2459	12.50695	4.61511	12.7377	5.27661	13.98378	7.53801	10.52245	8.64564	9.01485	7.35341	7.39956	9.12253	5.59966	7.9226	7.30725	5.8458	7.93799	5.13815	6.27655	6.10733	2.89213	7.38417	2.96905	9.04561	4.56896	10.46091	7.39956	11.59931																										
FG_KL41_L	2.30755	13.06076	1.90757	7.38417	5.64581	5.24584	7.59955	5.06123	7.96875	5.86119	7.04573	5.99964	6.66114	6.64576	5.46121	9.03023	9.01485	10.19939	10.6609	8.90716	12.27619	10.6609	13.98378	9.49174	12.36849	7.43032	11.66084	6.46115	13.29152	7.52263	17.29128	8.90716	17.01437	10.41476	15.18371	12.16851	12.4608	13.04538																										
FG_KL41_R	16.2298	12.69155	17.30666	7.01496	13.42997	4.47665	11.66084	4.06129	11.3224	4.64587	12.12235	4.9997	12.29158	5.7535	13.32228	8.27643	9.58404	9.1533	8.10721	7.66108	6.415	9.21483	4.78433	7.8303	6.55345	6.01502	7.39956	5.19969	5.63043	5.99964	1.93834	6.96881	2.03064	8.72256	3.47671	10.53783	6.16886	11.58392																										
FG_KL45_L	3.33826	13.2146	2.72291	7.8303	5.8458	5.1843	7.76877	4.75356	8.15336	5.39968	7.33802	5.73812	7.06112	6.35347	5.93811	8.93793	9.84557	9.87633	11.35317	8.41488	12.93769	10.16862	14.86065	8.75332	12.99923	6.79959	12.12235	5.99964	13.98378	6.84574	18.04508	8.19951	17.58357	9.46097	16.2298	11.15318	13.56842	12.29158																										
FG_KL45_R	15.59907	12.92231	15.78368	7.30725	12.23004	4.96893	10.384	4.58434	10.10709	5.21507	10.92243	5.58428	11.16856	6.27655	12.39926	8.70717	8.52257	10.03017	7.06112	8.5841	5.67658	10.33784	3.70747	9.26099	5.39968	7.10727	6.12271	6.2304	4.50742	7.15342	0.70765	8.98408	1.27684	10.09171	2.67676	11.70699	5.27661	12.66078																										
FG_KL46_L	3.61517	13.13768	2.55369	8.23028	5.50736	5.86119	7.21495	5.49198	7.52263	6.07656	6.69191	6.43038	6.39962	7.10727	5.47659	9.2456	8.86101	10.06094	10.23016	8.86101	11.90698	10.26093	13.47612	9.04561	11.99929	7.49186	11.1378	6.66114	12.93769	7.50724	16.36826	8.73794	15.9529	9.87633	14.41453	11.46086	12.06082	12.49156																										
FG_KL46_R	14.79912	12.49156	15.07603	7.35341	11.83006	5.23045	10.12247	4.9997	10.01479	5.55351	10.70705	5.90734	10.93781	6.52269	12.06082	8.64564	8.59949	9.75326	7.30725	8.72256	5.95349	10.19939	4.1536	9.1533	5.49198	7.49186	6.24578	6.58422	4.66126	7.58416	1.55375	8.72256	1.92296	10.19939	3.50748	11.59931	5.93811	12.58387																										
FG_KL48_L	3.09212	12.72232	3.50748	7.2611	6.87651	5.24584	8.5841	5.16892	9.1533	5.92272	8.10721	6.04579	7.70723	6.63037	6.49192	8.81486	10.21478	9.95325	11.73776	8.83024	13.2146	10.49168	15.04526	9.53789	13.47612	7.53801	12.90692	6.5073	14.47606	7.72261	18.24507	9.13792	17.69126	10.50707	16.18365	11.90698	13.70688	12.7377																										
FG_KL50_L	2.69214	11.99929	2.12295	6.66114	5.23045	4.18436	7.23034	3.75362	7.52263	4.39973	6.67652	4.81509	6.43038	5.53813	5.36891	8.03029	9.01485	8.89178	10.63014	7.52263	12.29158	9.1533	14.02993	7.84568	12.27619	5.92272	11.26087	4.9997	13.44535	5.90734	17.76817	7.30725	17.21436	8.63025	15.49139	10.35323	12.92231	11.47624																										
FG_KL50_R	16.36826	13.06076	17.32205	7.67646	14.41453	4.75356	12.56848	4.10744	12.18389	4.59972	12.93769	5.15354	12.99923	5.92272	13.76841	8.5841	9.79942	8.9687	8.59949	7.35341	6.76883	8.75332	5.1843	7.21495	7.1688	5.63043	8.23028	4.79971	6.04579	5.50736	1.73835	6.39962	2.09218	7.6457	3.44594	9.52251	6.07656	11.1378																										
FG_SA02_L	3.85074	10.76119	3.89552	5.55223	7.22388	3.71641	8.88059	3.59701	9.25373	4.26865	8.37313	4.52238	8	5.0597	6.73134	7.07462	10.25373	8.38805	11.53731	7.19402	13.1791	8.95522	15.28358	8.1791	13.46268	6.01492	12.73134	5.07462	14.52238	6.10447	18.22388	7.83582	17.71641	9.31343	16	10.50746	13.53731	11.37313																										
FG_SA02_R	16.01492	12.01492	16.80597	6.86567	13.62686	4.2985	12.1791	3.85074	11.59701	4.3582	12.3582	4.68656	12.49253	5.41791	13.52238	7.83582	9.67164	8.44776	8.74626	6.85074	6.88059	8.37313	4.94029	7.14925	7.16417	5.40298	7.95522	4.56716	6.02985	5.2985	2.04477	6.47761	2.44776	7.74626	3.77611	9.3582	5.95522	10.53731																										
FG_SA03_L	4.2985	11.02985	4.37313	5.08955	7.76119	3.77611	9.44776	3.71641	9.86567	4.44776	8.89552	4.58208	8.52238	5.19402	7.25373	7.13432	10.79104	8.50746	12.10447	7.34328	13.62686	9.1194	15.38805	8.04477	13.86567	6.22388	13.22388	5.31343	14.79104	6.40298	18.61194	8.22388	18.02985	9.2985	16.41791	10.46268	13.83582	11.40298																										
FG_SA03_R	15.1194	10.97014	15.97014	5.61194	13.04477	3.1791	11.44776	2.77611	10.92537	3.22388	11.67164	3.68656	11.85074	4.37313	12.74626	6.65671	9	7.25373	7.95522	5.83582	6.1791	7.28358	4.64179	6	6.50746	4.41791	7.14925	3.64179	5.50746	4.41791	1.71641	5.50746	2.08955	6.65671	3.2985	8.08955	5.31343	9.28358																						
FG_SA06_L	3.79104	12.25373	3.86567	6.86567	6.95522	5.02985	8.65671	4.91044	8.94029	5.55223	8.02985	5.83582	7.70149	6.38805	6.53731	8.46268	9.0597	9.47761	11.3582	8.3582	12.86567	10.10447	14.58208	9.02985	12.98507	7.16417	12.3582	6.28358	13.82089	7.22388	17.55223	8.94029	17.22388	9.91044	15.56716	11.34328	13.01492	12.34328																						
FG_SA06_R	15.46268	11.73134	16.85074	6.82089	14.04477	3.76119	12.55223	3.26865	12.14925	3.74626	12.86567	4.28358	12.94029	4.85074	13.56716	7.34328	9.79104	7.55223	8.88059	6.04477	6.97014	7.26865	5.68656	5.79104	7.70149	4.44776	8.55223	3.68656	6.94029	4.26865	2.92537	5.07462	3.1194	6.22388	4.19402	7.77611	6.14925	9.3582																						
FG_SA07_L	4	11.94029	2.2388	7.16417	6.31343	4.55223	7.98507	4.08955	8.37313	4.67164	7.55223	5.10447	7.2985	5.70149	6.34328	7.91044	9.91044	8.71641	11.2388	7.37313	12.70149	8.79104	14.43283	7.61194	12.91044	5.91044	12.1791	5	13.79104	5.86567	17.26865	6.95522	17.01492	8.37313	15.56716	9.95522	13.32835	11																						
FG_SA07_R	15.16417	11.91044	16.19402	7.07462	13.46268	4.32835	11.77611	3.67164	11.58208	4.10447	12.25373	4.58208	12.32835	5.31343	13.08955	7.71641	9.28358	8.08955	8.20895	6.65671	6.56716	7.85074	5.1791	6.47761	6.80597	5.01492	7.86567	4.46268	6.04477	4.95522	2.28358	6.04477	2.71641	7.08955	3.76119	8.73134	5.85074	9.97014																						
FG_SA10_L	4.2388	12.73134	3.1791	7.52238	5.97014	4.77611	7.74626	4.28358	8.16417	4.89552	7.34328	5.2985	7.1791	5.97014	6.40298	8.31343	9.62686	8.74626	11.38805	7.38805	13.04477	8.58208	14.82089	7.22388	12.82089	5.67164	11.91044	4.86567	13.82089	5.55223	18.1791	6.40298	17.61194	7.83582	15.64179	10.08955	13.59701	11.13432																						
FG_SA13_L	4.79104	11.61194	4.32835	6.64179	7.61194	4.32835	9.2985	4.02985	9.58208	4.62686	8.73134	4.98507	8.46268	5.56716	7.46268	7.73134	10.76119	8.50746	12.31343	7.46268	13.94029	8.88059	15.73134	7.71641	14.02985	5.97014	13.25373	5.10447	15.07462	6.01492	18.32835	7.02985	17.97014	8.44776	16.56716	9.95522	13.95522	10.82089																						
FG_SA13_R	13.79104	11.89552	14.97014	6.94029	11.95522	4.14925	10.44776	3.67164	9.97014	4.16417	10.68656	4.71641	10.82089	5.2985	11.52238	7.52238	8.1791	7.89552	6.80597	6.64179	5.02985	7.91044	3.56716	6.65671	5.26865	5.04477	6.14925	4.26865	4.2985	5.04477	1.1194	5.61194	1.37313	6.88059	2.37313	8.52238	4.55223	9.70149																						
FG_SA14_L	3.04477	12.70149	1.88059	7.92537	6.22388	5.49253	7.86567	5.26865	8.25373	5.86567	7.43283	6.25373	7.20895	6.74626	6.08955	8.91044	9.40298	9.97014	11	8.77611	12.44776	10.25373	14.2388	9.0597	12.67164	7.28358	12	6.3582	13.71641	7.56716	17.10447	8.97014	16.64179	10.25373	15.32835	11.61194	12.67164	12.65671																						
FG_SA17_L	2.94029	12.47761	1.1194	6.85074	5.79104	4.34328	7.65671	4.01492	8.22388	4.76119	7.2388	5.1194	6.85074	5.88059	5.68656	8.04477	9.38805	9.16417	11.07462	7.74626	12.62686	9.47761	14.80597	8.14925	13.08955	6.32835	12.22388	5.38805	14.14925	6.53731	18.47761	7.91044	18.01492	9.50746	16.2985	11.02985	13.38805	12.16417																						
FG_SA17_R	16.38805	11.46268	17.22388	5	13.43283	3.43283	11.71641	3.02985	11.16417	3.64179	12.08955	4.16417	12.31343	4.89552	13.46268	7.1791	9.77611	8.28358	8.1791	6.80597	6.59701	8.47761	4.53731	7.1194	6.22388	5.41791	7.0597	4.40298	5.16417	5.61194	1.43283	6.70149	1.73134	8.46268	3.1194	10.0597	5.88059	11.01492																						
FG_SA19_L	3.70149	10.28358	3.58208	5.80597	7.26865	3.25373	8.94029	3.14925	9.53731	3.91044	8.58208	4.01492	8.14925	4.65671	6.95522	6.71641	9.92537	7.89552	11.65671	6.64179	13.16417	8.43283	14.98507	7.70149	13.59701	5.58208	13.02985	4.73134	14.56716	5.70149	18.44776	7.43283	17.65671	8.53731	16.07462	9.97014	13.49253	10.80597																						
FG_SA25_L	3.10447	11.13432	2.40298	6.25373	5.56716	4.10447	7.14925	3.86567	7.52238	4.43283	6.80597	4.74626	6.49253	5.32835	5.47761	7.41791	8.47761	8.40298	9.97014	7.20895	11.41791	8.83582	13.19402	7.76119	11.64179	5.79104	11.08955	5	12.56716	5.91044	16.1194	7.59701	15.58208	8.71641	14.10447	10.08955	11.71641	10.98507																						
FG_SA28_L	1.89552	10.88059	2.26865	5.13432	5.83582	3.2388	7.70149	3.1194	7.98507	3.76119	7.07462	4.1194	6.68656	4.74626	5.32835	6.91044	8.53731	8.25373	10.3582	7.02985	12.08955	8.95522	13.67164	7.85074	12.43283	5.89552	11.67164	4.76119	13.0597	5.91044	17.32835	7.94029	16.73134	9.0597	14.83582	10.53731	11.95522	11.26865																						
FG_SA28_R	15.77611	12.70149	16.83582	7.0597	13.61194	4.1791	11.97014	3.65671	11.2985	4.2388	12.08955	4.67164	12.22388	5.41791	13.04477	7.98507	9.44776	8.47761	8.08955	6.74626	6.14925	8.20895	4.77611	6.61194	6.65671	5.1791	7.52238	4.3582	5.82089	5.0597	1.53731	6.0597	1.86567	7.22388	3.0597	9	5.59701	10.53731																						
FG_SA29_L	3.92537	11.1194	3.2985	6.07462	6.32835	3.89552	8.01492	3.49253	8.41791	4.07462	7.61194	4.55223	7.3582	5.1194	6.32835	7.14925	9.41791	7.82089	10.95522	6.55223	12.77611	8	14.28358	6.59701	12.50746	5.08955	11.91044	4.38805	13.2985	5.0597	17.31343	6.13432	17.0597	7.46268	15.85074	8.88059	13.02985	10.10447																						
FG_SA29_R	14.73134	11.13432	15.61194	6.22388	12.70149	3.67164	11.14925	3.1791	10.70149	3.64179	11.40298	4.20895	11.50746	4.85074	12.44776	7.01492	10.08955	7.52238	7.94029	6.40298	6.22388	7.83582	4.76119	6.58208	6.49253	4.97014	7.14925	4.2985	5.73134	4.95522	1.89552	6.34328	2.16417	7.49253	3.56716	8.79104	5.38805	9.59701																										
FG_SA30_L	3.62686	11.41791	2.79104	6.19402	6.14925	3.74626	8.02985	3.47761	8.53731	4.19402	7.47761	4.47761	7.13432	5.1791	6.07462	7.46268	9.68656	8.40298	11.2985	7.1194	12.88059	8.68656	14.79104	7.52238	13.07462	5.68656	12.07462	4.76119	13.88059	5.62686	18.47761	7.41791	17.97014	8.43283	16.1791	10.04477	13.34328	11.10447																										
FG_SA30_R	13.88059	12.20895	15.83582	7.22388	12.61194	4.26865	11.1194	3.61194	10.64179	4.02985	11.34328	4.49253	11.49253	5.3582	12.22388	7.86567	8.47761	8.20895	7.1194	6.74626	5.37313	8.02985	3.74626	6.53731	5.68656	5	6.76119	4.28358	4.77611	4.92537	0.50746	5.61194	0.73134	6.98507	2.0597	8.82089	4.56716	10.20895																										
FG_SA32_L	5.1791	10.82089	4.32835	6.0597	7.19402	3.80597	8.97014	3.47761	9.31343	4.07462	8.3582	4.46268	8.14925	5	7.13432	7.10447	10.43283	7.79104	11.67164	6.43283	13.34328	8	14.86567	6.91044	13.26865	5.25373	12.64179	4.38805	14.1194	5.14925	17.92537	6.50746	17.53731	7.50746	16.1194	9.0597	13.65671	10.07462																										
FG_SA33_L	3.73134	13.28358	2.10447	8.59701	4.64179	5.46268	6.14925	4.74626	6.85074	5.25373	6.02985	5.71641	5.94029	6.49253	5.37313	8.98507	8.68656	9.02985	9.80597	7.38805	11.79104	8.58208	13.2388	7.1194	11.31343	5.70149	10.55223	5.02985	12.13432	5.53731	16.2388	6.04477	16.08955	7.44776	14.98507	9.13432	12.74626	10.89552																										
FG_SA33_R	15.49253	11.28358	16.53731	6.47761	13.55223	3.53731	12.01492	3.04477	11.32835	3.52238	12.20895	3.91044	12.31343	4.71641	13.16417	7.25373	9.64179	7.64179	8.52238	6.13432	6.67164	7.64179	5.19402	6.31343	7.02985	4.61194	7.62686	3.92537	6.1791	4.53731	2.2388	5.70149	2.53731	6.94029	3.76119	8.50746	6.0597	9.86567																										
FG_SA34_L	4.20895	10.20895	4.10447	4.76119	7.3582	2.61194	9.1194	2.41791	9.43283	3.1194	8.55223	3.40298	8.2388	4	7.16417	6.16417	10.37313	7.10447	11.83582	5.91044	13.44776	7.43283	15.19402	6.47761	13.49253	4.44776	13.04477	3.73134	14.55223	4.65671	18.3582	6.37313	17.65671	7.3582	16.46268	8.68656	13.86567	9.65671																										
FG_SA34_R	12.52238	12.71641	15.20895	8.2388	13.28358	4.67164	11.89552	3.79104	11.26865	4.0597	11.83582	4.67164	11.71641	5.49253	11.73134	7.94029	8.67164	7.20895	7.73134	5.71641	5.55223	6.46268	4.47761	4.80597	6.85074	3.73134	7.59701	3.28358	5.91044	3.47761	1.88059	3.47761	2	4.50746	2.56716	6.2985	4.2388	8.19402																										
FG_SA35_L	3.20895	11.73134	2.44776	6.76119	5.62686	4.50746	7.43283	4.2388	7.67164	4.85074	6.86567	5.16417	6.55223	5.85074	5.61194	7.97014	9.04477	8.88059	10.41791	7.58208	12.07462	9.22388	13.82089	8.13432	12.02985	6.19402	11.32835	5.50746	12.89552	6.19402	16.97014	7.64179	16.67164	8.83582	15.1194	10.31343	12.52238	11.56716																										
FG_SA37_L	3.47761	12.20895	3.1194	7.22388	6.32835	5.20895	8.13432	5	8.61194	5.68656	7.62686	5.86567	7.32835	6.49253	6.19402	8.62686	9.59701	9.70149	11.14925	8.53731	12.68656	10.13432	14.53731	9.0597	12.64179	7.01492	11.97014	6.34328	13.79104	7.2388	17.44776	8.88059	17.10447	9.98507	15.53731	11.38805	12.46268	12.32835																										
FG_SA37_R	15.04477	11.79104	16.58208	6.95522	13.77611	4.34328	12.32835	3.82089	11.67164	4.34328	12.53731	4.76119	12.65671	5.46268	13.49253	7.83582	9.82089	8.2985	8.50746	6.86567	6.73134	8.19402	5.2388	6.83582	7.40298	5.16417	8.14925	4.55223	6.22388	5.19402	2.52238	6.22388	2.62686	7.32835	3.85074	9.01492	6.34328	10.2388																										
