ID	Generation	male.no	Side	Pop.	individual	RawCoord1	RawCoord2	RawCoord3	RawCoord4	RawCoord5	RawCoord6	RawCoord7	RawCoord8	RawCoord9	RawCoord10	RawCoord11	RawCoord12	RawCoord13	RawCoord14	RawCoord15	RawCoord16	RawCoord17	RawCoord18	RawCoord19	RawCoord20	RawCoord21	RawCoord22	RawCoord23	RawCoord24	RawCoord25	RawCoord26	RawCoord27	RawCoord28	RawCoord29	RawCoord30	RawCoord31	RawCoord32	RawCoord33	RawCoord34	RawCoord35	RawCoord36	RawCoord37	RawCoord38	Centroid.Size	Log.Centroid.Size	ProcCoord1	ProcCoord2	ProcCoord3	ProcCoord4	ProcCoord5	ProcCoord6	ProcCoord7	ProcCoord8	ProcCoord9	ProcCoord10	ProcCoord11	ProcCoord12	ProcCoord13	ProcCoord14	ProcCoord15	ProcCoord16	ProcCoord17	ProcCoord18	ProcCoord19	ProcCoord20	ProcCoord21	ProcCoord22	ProcCoord23	ProcCoord24	ProcCoord25	ProcCoord26	ProcCoord27	ProcCoord28	ProcCoord29	ProcCoord30	ProcCoord31	ProcCoord32	ProcCoord33	ProcCoord34	ProcCoord35	ProcCoord36	ProcCoord37	ProcCoord38	CPN	TN	ICD	CIPD	DF	stCPN	stTN	stICD	stCIPD	stDF
LG_KL25_L	LG	25	L	KL	LG_KL25	2.28069	14.0122	2.04637	8.2636	5.0925	6.38906	6.68586	6.15474	7.07639	6.79521	6.32658	7.12326	5.98291	7.82621	4.95191	9.8101	8.27922	10.88796	9.77886	9.65389	11.38784	11.15352	13.16866	9.76324	11.3566	8.24798	10.70051	7.34195	12.40322	8.34171	16.01171	9.52892	15.83988	10.88796	14.41835	12.45008	11.84085	13.38735	20.57432486637961	3.024043932726083	-0.2931619434896327	0.2822326295060523	-0.3539724529633097	0.009175026050414287	-0.22435782936081874	-0.10681874738303287	-0.15013006264626494	-0.13177670535614194	-0.12591613266805762	-0.1044987375538769	-0.1589704369702245	-0.08233195715564831	-0.16935077022876383	-0.045729056943238644	-0.20157618749601164	0.058110359135342494	-0.03305015067787756	0.08098564547217181	0.028068038442352252	0.00899379998395174	0.11800000448142553	0.06688248725967207	0.19122993977056865	-0.014998034840752968	0.09144724968730795	-0.07189299364391932	0.052234610745380425	-0.10958967414421666	0.14233726623950077	-0.07643589189858725	0.3252675521192595	-0.05074215935236811	0.3287572193943359	0.01577295498168073	0.27420286947280753	0.10278667077071509	0.15894121614802367	0.16987438511178465	6.0	5.2	140.36	21.84	4.13	-0.177838	2.3372602	-0.552857	-0.273855	0.7389839
LG_KL25_R	LG	25	R	KL	LG_KL25	15.94923	12.73126	17.52697	7.62313	14.79326	4.68635	13.44984	4.10837	12.9031	4.46765	13.54356	4.98315	13.62167	5.81108	14.2309	8.20112	10.52868	8.35733	9.34146	6.77959	7.4513	7.90432	6.1235	6.31095	8.15425	5.07688	9.0759	4.43641	7.24823	4.88943	3.38979	5.51427	3.40541	6.65462	4.37393	8.43544	6.54527	9.87259	20.795744589718094	3.0347483787437066	-0.2967032654719886	0.27623234588078044	-0.3597441638980324	0.02691950851246888	-0.22109395227272338	-0.10732355965432677	-0.155114738488822	-0.13173405063836494	-0.12974887902550392	-0.1131077368987895	-0.16180266411051855	-0.08994465286827125	-0.16762279442066413	-0.050371819091618614	-0.20285264345167733	0.06291387375704635	-0.02540839905450875	0.07966086127126111	0.035558331280016495	0.0068374014496078005	0.12354604183633987	0.06558489147807371	0.19130982179022477	-0.007636096375971367	0.0968414127275257	-0.07198943072635658	0.0541700169540091	-0.10505727351412386	0.14083193877265374	-0.07873080862105691	0.32461822997686707	-0.039087389313285134	0.321018504302077	0.015655522726759047	0.2700458008939901	0.098780787595481	0.16215140166073344	0.16239762503068622	6.0	5.2	140.36	21.84	4.13	-0.177838	2.3372602	-0.552857	-0.273855	0.7389839
LG_SA01_L	LG	01	L	SA	LG_SA01	4.12173	11.97487	3.57528	6.96322	6.69781	4.93358	8.22784	4.65256	8.665	5.13655	7.83753	5.49564	7.58773	6.08892	6.66658	8.22784	10.24187	9.14899	11.36598	7.66579	13.23949	9.47685	15.05056	8.33713	12.95847	6.52607	12.3808	5.68299	14.06696	6.57291	17.75154	7.83753	17.29878	9.10215	15.79996	10.60096	13.33317	11.53772	20.318781229518976	3.011545642049222	-0.29356639598738715	0.2636498179612793	-0.36098019130275677	0.02471422120718962	-0.22588542655320074	-0.09932133398339019	-0.1538738605464434	-0.1254453803027744	-0.1286975295306595	-0.10550228685140996	-0.16595096665024486	-0.08131777776121266	-0.17324399466944296	-0.05046446506577413	-0.20053941647996026	0.06091986793486844	-0.019415087533551145	0.07649866020639184	0.02309694006575912	-0.004686605423343022	0.1288299600572062	0.0679718737037469	0.2074811961968568	-0.0021432757443361483	0.09113721394552926	-0.07303234423034122	0.056203613404151045	-0.10926268885908452	0.1453413810660637	-0.0797955273355539	0.3345872651327357	-0.048429140696678794	0.3229172744502716	0.01667318690320098	0.2623581152294369	0.10168051605586322	0.15019990970563804	0.1672926822813578	5.8	2.6	134.94	15.62	4.13	-0.335619	-0.008758	-0.606212	-1.129584	0.7389839
LG_SA01_R	LG	01	R	SA	LG_SA01	14.56657	14.00451	16.03415	8.33713	13.42685	6.60413	12.16222	5.96401	11.61578	6.24504	12.2559	6.74465	12.28713	7.49405	12.83357	9.82033	9.22705	9.96085	8.32152	8.30591	6.26065	9.60175	4.76184	8.16539	6.96322	6.82271	7.75947	6.10453	5.9484	6.60413	2.31066	7.07251	2.51363	8.38397	3.55967	10.11697	5.54247	11.49088	20.04523310700734	2.9979913752115532	-0.2937356347217505	0.2755450063122957	-0.3582116370380434	-0.009601245290194044	-0.22531941330749236	-0.09218727044176532	-0.16116327734488517	-0.12216796188000531	-0.13432356229096293	-0.10726442375587114	-0.16706561011090484	-0.08332030459836981	-0.16980292976434216	-0.045959246965459014	-0.20070566920438046	0.06932459571931461	-0.02089171563582685	0.08196251990165007	0.026920052402862035	7.695846799076495E-4	0.12776453557021752	0.0686542505073827	0.20482209154994968	-7.233356018747847E-4	0.09703503480825124	-0.0711842928460815	0.05839627461806113	-0.10827466982522421	0.14802850073327356	-0.08050761187795635	0.3289391631571565	-0.051456234372486184	0.3167764513548673	0.013696565990590576	0.26185225050520267	0.09858761426017723	0.1606850947187486	0.16410646008396984	5.8	2.6	134.94	15.62	4.13	-0.335619	-0.008758	-0.606212	-1.129584	0.7389839
LG_SA02_L	LG	02	L	SA	LG_SA02	3.04446	12.83357	2.59169	7.4316	6.32311	5.62054	7.99366	5.51125	8.29029	6.22943	7.47844	6.38556	7.01006	7.04129	5.79228	9.07093	9.32073	10.44484	10.78831	9.33634	12.24029	10.85076	14.39483	9.88278	12.70867	8.08733	12.0061	7.15057	13.78594	7.96243	17.33	9.38318	17.03336	10.81954	15.37842	12.3808	12.78673	13.14582	21.17666969372837	3.052900089553579	-0.2893210895441011	0.2625836643259807	-0.37187863350398775	0.02012055074804535	-0.22155622090298457	-0.10560266264419957	-0.14622887529293732	-0.12972968153740155	-0.1244097293351851	-0.10020769714108907	-0.15983930950928688	-0.0837541701674333	-0.17380030157994597	-0.04833517707312915	-0.20640008507730484	0.05864668977484688	-0.028938859962111346	0.08124864529374472	0.025657755030509724	0.013635622474053973	0.1095528847843984	0.0664535763590468	0.19722946001226707	-0.0025725793877222486	0.0993911666516259	-0.06559376587249457	0.05646912508857217	-0.10049772062653611	0.14734362423799938	-0.08363162213138323	0.3260774054476971	-0.059046738929780115	0.32890265231693194	0.010184772207476878	0.2709041994763953	0.10068412650650638	0.1608448316614476	0.16541416782146834	5.6	1.6	129.24	20.06	4.55	-0.4934	-0.911072	-0.662322	-0.518742	2.4063683
LG_SA02_R	LG	02	R	SA	LG_SA02	14.42605	13.00531	16.92407	7.69702	13.9889	5.08971	12.52131	4.4652	11.92803	4.83991	12.55254	5.37074	12.70867	6.13575	13.25511	8.55571	9.46124	8.68061	8.46203	7.13496	6.55729	8.18101	4.99603	6.65097	7.04129	5.33951	7.99366	4.57449	6.15137	4.96481	2.21699	5.46441	2.32628	6.82271	3.30987	8.61816	5.58931	10.16381	21.016260531587893	3.0452964491272922	-0.27379171834693466	0.27106691812124994	-0.37527940605507987	0.010897747899264135	-0.2274650955152983	-0.10347931147663718	-0.15574565479230984	-0.12840534320063335	-0.1287789007368014	-0.10869017224416697	-0.16015642172934225	-0.08549430885041873	-0.17003827933596738	-0.049664478747409806	-0.2037985122637405	0.06350698459737962	-0.024021891130803108	0.0816807141869704	0.028428975912730223	0.011492790563307542	0.1155205078369421	0.06732594174098122	0.19460536234741577	-3.0582017589670524E-4	0.10169518890866802	-0.06919532528906422	0.05893408025537965	-0.10859939797705018	0.14517340449943805	-0.08411083444619408	0.33042803787100133	-0.047690460123225156	0.320855856500925	0.016467401654456912	0.2683430450963459	0.09856951641542212	0.1550914206774336	0.16462743735166427	5.6	1.6	129.24	20.06	4.55	-0.4934	-0.911072	-0.662322	-0.518742	2.4063683
LG_SA03_L	LG	03	L	SA	LG_SA03	4.51204	12.95847	3.37232	7.8063	6.30749	5.79228	7.77508	5.41757	8.18101	5.9484	7.47844	6.32311	7.21302	6.932	6.41678	9.0397	9.72666	9.64859	10.88199	8.29029	12.67744	9.67982	14.26993	8.39958	12.42764	6.932	11.72507	6.18259	13.44246	6.83832	16.76795	7.38476	16.67427	8.83674	15.44087	10.398	13.11459	11.58456	19.291849314667363	2.9596826914084087	-0.28783506823439814	0.273003729419522	-0.36684305826158603	0.011030813802770323	-0.22291195326600702	-0.10456612658527219	-0.1484829106217045	-0.1296621267456733	-0.12542177528248694	-0.1037959333615734	-0.16029242449016728	-0.08168124155305534	-0.17164160513043	-0.049158261720218456	-0.20460167601234797	0.06293565418779096	-0.031075653016541076	0.08152293757018275	0.023378215488055076	0.006784192686243827	0.12162915220014524	0.07163828639344968	0.1989870326821651	-7.662480600638746E-4	0.09800610119810488	-0.06947922107797422	0.0587549728398914	-0.10549366223840304	0.15011315627216906	-0.0782748176859765	0.3242198445015463	-0.06296217022674354	0.3250261541693165	0.012474876721534855	0.2673309073380484	0.09801362644534863	0.15166058762622725	0.16843569202810882	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
LG_SA03_R	LG	03	R	SA	LG_SA03	13.66104	12.70867	15.25352	7.66579	12.22467	5.52686	10.7727	5.13655	10.28871	5.58931	11.05373	5.96401	11.19424	6.6822	12.08416	8.85235	8.71184	9.39879	7.58773	7.99366	5.80789	9.39879	4.26224	8.16539	6.04208	6.6822	6.66658	5.80789	5.0741	6.52607	1.57687	7.47844	1.92035	8.63377	3.13813	10.16381	5.41757	11.35037	19.28076273330438	2.9591078492559255	-0.27148190062762495	0.2723544124422272	-0.3740829596243034	0.017871528279923693	-0.2259854519239186	-0.1049449145520578	-0.15243939749316304	-0.13096494917202914	-0.12558569552875798	-0.10948357147064715	-0.1636550669361975	-0.08702846873972392	-0.16804363682250756	-0.0493129589000268	-0.2053644620741652	0.06652259660939044	-0.028720170083172084	0.0812555048312109	0.023797018330712516	0.0040570504294009605	0.12150476864957926	0.06959840344568048	0.19651262718581874	-4.1134158370192964E-4	0.09848568591583025	-0.06999614317831321	0.06266598006610126	-0.11271271302420409	0.14793160102558403	-0.0819529503858886	0.33267764113058995	-0.04672668830528161	0.31955124155099274	0.014420684778741477	0.2626955678485141	0.09846096852918017	0.14953660941008928	0.1689935499661176	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
LG_SA04_L	LG	04	L	SA	LG_SA04	4.48082	11.80313	3.74702	6.66658	7.0569	4.66817	8.69622	4.44959	9.05531	5.02726	8.27468	5.37074	7.9312	5.96401	6.90077	7.94682	10.44484	9.00848	11.84997	7.82192	13.33317	9.22705	15.28475	8.18101	13.41123	6.40117	12.77112	5.49564	14.44167	6.46362	18.39166	7.74385	17.92328	8.88357	16.44008	10.398	13.84839	11.35037	20.61275419807562	3.025910020038936	-0.29005529820857046	0.2606405948465049	-0.36725587627582046	0.020925016343680186	-0.22529803360312	-0.1018091646393196	-0.14867161416802432	-0.12570338286158164	-0.12675626057024145	-0.10101294887407945	-0.16128503238293707	-0.07818371724333398	-0.17285022611905235	-0.04698424667812179	-0.20589073166541644	0.056321933216445075	-0.027657090273764364	0.07805719301800276	0.02983662702597009	0.009774913110124645	0.11231165846561936	0.06484126318651975	0.19708798085010226	-0.0011964442880255666	0.09288251859199775	-0.07098497889125514	0.0548378902650065	-0.1090545583161582	0.1426848802789769	-0.07644294326070485	0.34212730724322193	-0.04757202136331314	0.32906715573505363	0.01079174771602641	0.2705289985691678	0.09539419278883848	0.15435514624183075	0.16219755218975065	8.0	5.0	182.2	15.78	4.1	1.3999683	2.1567973	-0.140985	-1.107572	0.619885
LG_SA04_R	LG	04	R	SA	LG_SA04	15.28475	12.11539	16.87723	7.49405	13.864	4.60572	12.45886	4.10611	11.95926	4.48082	12.59938	5.01165	12.69305	5.6986	13.39562	8.00927	9.50808	8.32152	8.50887	6.82271	6.72903	7.9312	5.16777	6.49484	7.25986	5.18338	8.08733	4.48082	6.27627	4.93358	2.38873	5.60492	2.66975	6.82271	3.70019	8.52448	6.04208	10.00768	20.605952741765513	3.0255800020991805	-0.2985560900683416	0.2591365905202104	-0.37171571849639906	0.03334015325911542	-0.2228522418156284	-0.1041620643315274	-0.15418721909417804	-0.1271571726586003	-0.1302694444845698	-0.10851341604217037	-0.16182399219648214	-0.08332140036315183	-0.16699008148069103	-0.05005544295691893	-0.2031658556096179	0.06148589274280717	-0.014744300958876397	0.08013186935898231	0.03511608336081212	0.008268764741737407	0.12052674719410345	0.06368306430482078	0.1976046242597322	-0.0046437826784613	0.09722568100974807	-0.07019156697712514	0.05768667452355222	-0.10504053533587747	0.1451963519572052	-0.08142933575641473	0.33331543528429164	-0.04535383160687784	0.31858710843517907	0.013514742634317997	0.2670324663953411	0.0952040617215497	0.1520137717848196	0.16510340942358398	8.0	5.0	182.2	15.78	4.1	1.3999683	2.1567973	-0.140985	-1.107572	0.619885
LG_SA05_L	LG	05	L	SA	LG_SA05	4.12173	12.39641	3.48161	7.49405	6.55729	5.48002	7.97804	5.16777	8.39958	5.6986	7.6814	6.02647	7.32231	6.66658	6.44801	8.665	9.52369	9.58614	10.8976	8.44642	12.45886	9.91401	14.19186	8.77429	12.64622	7.04129	11.86558	6.22943	13.55175	7.13496	17.33	8.24346	16.86162	9.55492	15.40965	11.10057	12.7555	12.06855	19.658766587360617	2.9785233755872094	-0.2835672348225924	0.2658046806320242	-0.3579860117026647	0.025460033029349835	-0.22111568059015516	-0.10209778484104454	-0.15255440424271094	-0.13001954113782088	-0.1268320945428962	-0.10703548444500911	-0.16002149749721936	-0.0843931536707217	-0.172501038499919	-0.049190868218811634	-0.19910277779105715	0.058583579255804416	-0.036895493532664345	0.07822934482895044	0.022170089414037995	0.009208637220713661	0.11313599545722099	0.06933470226678487	0.19020867389241608	-0.0027800039901074575	0.09773059094866082	-0.0763488774839497	0.051577810632284476	-0.11032783328255599	0.14395274796972043	-0.0794692189744474	0.34299847677137013	-0.05648175445265857	0.3308323859751946	0.013326756604268616	0.2713581563625025	0.10337134919659656	0.14661130579847026	0.1748254374626349	6.0	1.0	117.68	18.06	4.06	-0.177838	-1.452461	-0.776119	-0.793896	0.4610865
LG_SA05_R	LG	05	R	SA	LG_SA05	15.86241	12.5057	17.4549	7.50966	15.06617	4.94919	13.80155	4.30908	13.19266	4.62133	13.7391	5.13655	13.81716	5.88595	14.25431	8.16539	10.85076	8.19662	9.89839	6.6822	7.99366	7.6814	6.60413	6.0733	8.4152	4.90236	9.5393	4.26224	7.74385	4.74623	3.74702	4.98042	3.91876	6.27627	4.88674	8.07172	7.16619	9.64859	20.01438197353251	2.9964511138030456	-0.29658722362116113	0.27282384210227073	-0.35447322604764886	0.017212939641496047	-0.22453439370313272	-0.10005426276922563	-0.1588109967980002	-0.12650589590326178	-0.12983215350936778	-0.1083420091176375	-0.1592561827254772	-0.0850297244659935	-0.16635729986004186	-0.048048092617974124	-0.19790094430450836	0.06358555507781248	-0.02855030589957751	0.07973695491976618	0.025371838332430632	0.008407822193527134	0.11593450101770969	0.06633450158133708	0.1920231254656005	-0.007780554170264811	0.10685258439204555	-0.0738589104803969	0.05363055280182795	-0.11055432848704085	0.14096089652945923	-0.07875483682984594	0.3389787016718312	-0.04995096731302257	0.32487382527962894	0.013840195110402409	0.26897209931314936	0.09909501297267508	0.1487046016652341	0.16784275855537725	6.0	1.0	117.68	18.06	4.06	-0.177838	-1.452461	-0.776119	-0.793896	0.4610865
LG_SA06_L	LG	06	L	SA	LG_SA06	3.90315	11.30353	4.52765	6.54168	7.89998	5.26145	9.33634	5.30829	9.61737	5.93279	8.77429	6.05769	8.33713	6.60413	7.15057	8.16539	10.08575	9.82033	11.61578	8.94602	12.70867	10.63219	14.53534	9.96085	13.41123	8.08733	12.92724	7.29109	14.31677	8.27468	17.01775	10.08575	16.53376	11.20985	14.92566	12.22467	12.36519	12.61499	18.809887282779876	2.9343826508856212	-0.29816258644616306	0.2749835204860944	-0.3635862391966896	0.028056418215406678	-0.2234919795224286	-0.10302858574391305	-0.15186666400883223	-0.12972419112649552	-0.12543034761271665	-0.10466999161367233	-0.1643901068512404	-0.08150222922323565	-0.17486551852453194	-0.04578748845992543	-0.20173332818771506	0.055004811817447194	-0.023896496664888984	0.07717047155496749	0.03373895703689476	0.003257787439661798	0.12156237062983871	0.06416201885576173	0.1978898848452567	-0.005752921274746345	0.10474591335963586	-0.07524707015739558	0.06485390373493848	-0.10466066325313582	0.1530850741980961	-0.08430817998692895	0.32257624771980786	-0.04972899040017831	0.3214511445825855	0.015353702084049042	0.2628142606869502	0.09775939991672555	0.14470551022120004	0.1686621808695142	5.4	1.0	106.56	15.66	4.31	-0.65118	-1.452461	-0.885584	-1.124081	1.4535772
LG_SA06_R	LG	06	R	SA	LG_SA06	16.67427	12.97408	17.68909	8.32152	14.64463	6.1982	13.41123	5.88595	12.64622	6.30749	13.47368	6.61974	13.72349	7.33793	14.4885	9.35195	11.13179	10.07013	9.89839	8.77429	8.29029	10.11697	6.79148	9.02409	8.36836	7.46283	9.13338	6.71342	7.58773	7.41599	4.63694	8.32152	4.68378	9.64859	5.88595	10.99128	8.13417	12.09977	18.92524328193654	2.940496654296979	-0.29327215276382324	0.265726499912447	-0.37453078148528984	0.027323958828475284	-0.22731859369963278	-0.10253721618391293	-0.16436499087283507	-0.12635751420897995	-0.12166725845565407	-0.10879057697899223	-0.16325963836539376	-0.08741041698635874	-0.1720698615571316	-0.04817870646277119	-0.20017692951973873	0.062249312779490334	-0.01950118281674773	0.07982279867602304	0.037528559319999245	0.004328467969482684	0.13008678206402163	0.06522159709205055	0.20228303992628135	-0.0012123021075626447	0.11003867633312445	-0.0737756504661029	0.06534740825057786	-0.10856021977395286	0.15078640732597473	-0.0809224020288189	0.3113327818417079	-0.051061414796611033	0.3168184109456566	0.018938387841224105	0.26171205785831875	0.09672395407385811	0.15022726567058475	0.16847144282101217	5.4	1.0	106.56	15.66	4.31	-0.65118	-1.452461	-0.885584	-1.124081	1.4535772
LG_SA07_L	LG	07	L	SA	LG_SA07	3.27864	12.42764	2.70098	7.0569	6.05769	4.63694	7.74385	4.35592	8.11856	4.99603	7.33793	5.199	6.94761	5.9484	5.79228	8.19662	9.36757	9.10215	10.86638	7.79069	12.49009	9.24266	14.58218	7.99366	12.97408	6.21382	11.97487	5.38635	13.81716	6.1982	17.93889	7.52528	17.40806	8.7899	15.95609	10.42922	13.25511	11.49088	21.66559981011494	3.0757257404820653	-0.2959923588416299	0.2709611182329582	-0.3574738539655891	0.02918340355749756	-0.21980374095311186	-0.10336103982398184	-0.14455313256654584	-0.1272175590063085	-0.12323976079917903	-0.1004023915323544	-0.15760435326161681	-0.08601834690756058	-0.17055114911760846	-0.04921109910899061	-0.20868745316714765	0.06111626081641455	-0.03932204406719037	0.07917554864389237	0.020637988614821298	0.009432047828997196	0.10435417087165583	0.06521932280593568	0.1918324816288442	-0.005536224643448509	0.10668358117218245	-0.07640943986033705	0.05561292878122015	-0.10772157091578802	0.1451337299304138	-0.0826257943295551	0.3422245822891456	-0.04886190391802062	0.3262203527759734	0.01241989555301641	0.270539813362356	0.09684315153498915	0.15398821731300855	0.1630146210726435	5.4	1.4	122.96	15.64	4.03	-0.65118	-1.091535	-0.724143	-1.126832	0.3419876
LG_SA07_R	LG	07	R	SA	LG_SA07	17.2051	13.03653	18.76636	7.65018	15.25352	5.0741	13.77032	4.65256	13.22388	5.08971	13.97329	5.46441	14.22309	6.24504	15.25352	8.665	11.77191	9.2895	10.11697	7.96243	8.50887	9.22705	6.57291	7.77508	8.47765	6.12014	9.36757	5.43319	7.38476	6.12014	3.41916	7.10374	3.68457	8.35275	5.05848	10.10136	7.77508	11.47527	21.602606133899435	3.072813961759165	-0.2817824408514574	0.27103741629735445	-0.3713135814428935	0.02724900614864166	-0.21737221015476782	-0.10311747303361374	-0.1502117720027883	-0.1273890741992273	-0.12355571394774267	-0.1089568760101181	-0.15696563413663125	-0.08922112786474698	-0.16597987015480442	-0.05235199567356421	-0.2057496778304352	0.06277199032762013	-0.04288599626580941	0.08036206022504443	0.029263961206103944	0.013699444650298445	0.10765115358265542	0.06692638321472229	0.19238203125605646	-0.006406541505640066	0.0990353277160439	-0.07670000579108031	0.05570543058605883	-0.10556226328895589	0.1495195439229981	-0.08023563312141357	0.33590047265400996	-0.04762153968518426	0.3276790327394919	0.010939926748857437	0.26986510508973877	0.09616167552366998	0.14881483803417478	0.16841462703733598	5.4	1.4	122.96	15.64	4.03	-0.65118	-1.091535	-0.724143	-1.126832	0.3419876
LG_SA08_L	LG	08	L	SA	LG_SA08	4.02805	13.00531	3.16936	7.33793	6.16698	5.40196	7.69702	5.02726	8.22784	5.58931	7.40038	5.9484	7.13496	6.6822	6.33872	8.7899	9.69543	9.58614	11.06934	8.24346	12.80234	9.75788	14.51973	8.61816	12.55254	6.88516	11.89681	5.97963	13.72349	6.85393	17.59542	7.99366	17.2051	9.2895	15.87803	10.85076	13.02092	11.8812	20.641107685398854	3.027284606101583	-0.28188282898955197	0.27689393108896626	-0.3586040816093336	0.00990021372854022	-0.22663923149879672	-0.10191122065993705	-0.1554471161459135	-0.12948992201615311	-0.12642262383448521	-0.10579800067055775	-0.1639426382594392	-0.08336331860463506	-0.17210786996480917	-0.04643715164731809	-0.1971953637400666	0.05984623975923723	-0.03088600003850912	0.07711472960310263	0.026746233468436104	0.003990356966847461	0.11950635620266967	0.06593211766918454	0.19491455460688753	4.102520657663644E-4	0.08953608728531467	-0.07057245067314508	0.05235442908104353	-0.1099875076777958	0.14560947414676298	-0.07939575787750122	0.3388241578907632	-0.048840680184828594	0.3281740106668361	0.015878137832849845	0.2741593803058756	0.0992155802709086	0.14330307042631504	0.16661445102646824	6.4	1.2	138.62	13.34	4.31	0.1377229	-1.271998	-0.569986	-1.44326	1.4535772
